"","region","category","svy_fun","SE"
"1","North","1+ self employed",0.0762187166409679,0.0196212509899888
"2","North","Sing/couple all FT",0.137196062151583,0.030822529917715
"3","North","Couple, 1 FT, 1 PT",0.0378098683430198,0.0135680532686458
"4","North","Couple, 1 FT, 1 not working",0.127579765152414,0.0268959931674935
"5","North","No FT, 1+ PT",0.194558771201518,0.0283453389470042
"6","North","Workless, head/spouse aged 60+",0.0453593879729569,0.0143364436360386
"7","North","Workless, head/spouse unemployed",0.101506345629225,0.022566133512049
"8","North","Workless, inactive",0.279771082908315,0.0336704302730533
"9","West","1+ self employed",0.101971405956268,0.0275380799159496
"10","West","Sing/couple all FT",0.17218676824643,0.0372926243082318
"11","West","Couple, 1 FT, 1 PT",0.0820800765146268,0.0261041754748977
"12","West","Couple, 1 FT, 1 not working",0.119706638963095,0.0313111378899768
"13","West","No FT, 1+ PT",0.187609247716104,0.031400105498573
"14","West","Workless, head/spouse aged 60+",0.016729329507602,0.00967440422341447
"15","West","Workless, head/spouse unemployed",0.0804186867187758,0.0249169013505152
"16","West","Workless, inactive",0.239297846377098,0.0368377450703908
"17","East","1+ self employed",0.123455024875203,0.029424205037432
"18","East","Sing/couple all FT",0.128249231455042,0.0288703280274055
"19","East","Couple, 1 FT, 1 PT",0.00713243364860148,0.00710939253123902
"20","East","Couple, 1 FT, 1 not working",0.163158625156127,0.0328188191679648
"21","East","No FT, 1+ PT",0.131247713289625,0.0257074637114545
"22","East","Workless, head/spouse aged 60+",0.042193223346945,0.0157799319141021
"23","East","Workless, head/spouse unemployed",0.118362231745217,0.0270901393542117
"24","East","Workless, inactive",0.286201516483239,0.0421897410328664
"25","London and South East","1+ self employed",0.173783209000452,0.0305914417895147
"26","London and South East","Sing/couple all FT",0.081473482385869,0.0179437300891906
"27","London and South East","Couple, 1 FT, 1 PT",0.0519156813699023,0.014779694560812
"28","London and South East","Couple, 1 FT, 1 not working",0.127604103536049,0.0216884387370119
"29","London and South East","No FT, 1+ PT",0.190629304360283,0.0253744780477032
"30","London and South East","Workless, head/spouse aged 60+",0.0262366254917301,0.00996851366423025
"31","London and South East","Workless, head/spouse unemployed",0.118987118599244,0.0281569875301341
"32","London and South East","Workless, inactive",0.229370475256471,0.0326740939091508
"33","England","1+ self employed",0.124788610532112,0.0144939026212713
"34","England","Sing/couple all FT",0.122310929327093,0.0138835231752232
"35","England","Couple, 1 FT, 1 PT",0.0455531521610886,0.00826934177833459
"36","England","Couple, 1 FT, 1 not working",0.132740787352027,0.0135864052505933
"37","England","No FT, 1+ PT",0.179988988083533,0.0140692198861518
"38","England","Workless, head/spouse aged 60+",0.0324796476186731,0.00627715605599564
"39","England","Workless, head/spouse unemployed",0.106874582137098,0.0136468953319362
"40","England","Workless, inactive",0.255263302788375,0.0181139675788336
