"","region","category","svy_fun","SE"
"1","North","Pen couple",0,0
"2","North","Pen single",0.00358901643298836,0.00358665753254375
"3","North","Couple + kids",0.256517595005972,0.0341251216023885
"4","North","Couple",0.12196183875314,0.0243302272207109
"5","North","Lone parent",0.333793237351659,0.0338040189893669
"6","North","Single",0.28413831245624,0.0366234635888744
"7","West","Pen couple",0.00561079779690643,0.00560219255719711
"8","West","Pen single",0,0
"9","West","Couple + kids",0.261069061046799,0.0415517169213645
"10","West","Couple",0.185061508525444,0.0356805524345434
"11","West","Lone parent",0.232194683552653,0.0334810281858738
"12","West","Single",0.316063949078197,0.0426537317741473
"13","East","Pen couple",0.00656469865888379,0.00654722984238454
"14","East","Pen single",0.0050675604637764,0.005061677397562
"15","East","Couple + kids",0.321249689848478,0.0432032908840981
"16","East","Couple",0.164735666794232,0.0360406462417087
"17","East","Lone parent",0.247120321968821,0.0332816048025259
"18","East","Single",0.255262062265809,0.0373984502756917
"19","London and South East","Pen couple",0.00260272614075878,0.0026031409626959
"20","London and South East","Pen single",0.0084164361825214,0.00486048587857621
"21","London and South East","Couple + kids",0.377866910557459,0.0346499429280741
"22","London and South East","Couple",0.101175744619894,0.022121102641583
"23","London and South East","Lone parent",0.188958799352073,0.0240926938757726
"24","London and South East","Single",0.320979383147293,0.0384086036708024
"25","England","Pen couple",0.00322047414672741,0.00186993302663555
"26","England","Pen single",0.00490096041242163,0.0021914954824803
"27","England","Couple + kids",0.312685041866949,0.0189799546546293
"28","England","Couple",0.134555852424892,0.0140933091653455
"29","England","Lone parent",0.246689261527932,0.0155193013753617
"30","England","Single",0.297948409621078,0.0200731562767983
