"","region","category","svy_fun","SE"
"1","North","hh_grossinc_nohb",14783.2835746581,623.865464791608
"2","West","hh_grossinc_nohb",15281.3302194455,637.408652444234
"3","East","hh_grossinc_nohb",14931.7685851003,628.123421180167
"4","London and South East","hh_grossinc_nohb",17409.9962326741,716.294445279284
"5","England","hh_grossinc_nohb",15841.3400077957,347.079756798116
