"","region","category","svy_fun","SE"
"1","North","No school age kids",0.424265869630449,0.0382377434739803
"2","North","Has school age kids",0.575734130369551,0.0382377434739803
"3","West","No school age kids",0.512074964546024,0.044910410305564
"4","West","Has school age kids",0.487925035453976,0.044910410305564
"5","East","No school age kids",0.442269762434448,0.043925251854203
"6","East","Has school age kids",0.557730237565552,0.043925251854203
"7","London and South East","No school age kids",0.443532302674351,0.0378341323769077
"8","London and South East","Has school age kids",0.556467697325649,0.0378341323769077
"9","England","No school age kids",0.451206245349425,0.0206360837798287
"10","England","Has school age kids",0.548793754650575,0.0206360837798287
