"","region","category","svy_fun","SE"
"1","North","1",0.635526744378528,0.0489697547634033
"2","North","2",0.307001009221831,0.0459834780806338
"3","North","3",0.0522819626961708,0.018477043739582
"4","North","4",0.00519028370347033,0.00519513883306992
"5","West","1",0.583138672895801,0.0542248672601849
"6","West","2",0.37432935479398,0.0521985316896053
"7","West","3",0.0425319723102194,0.016234271092415
"8","West","4",0,0
"9","East","1",0.626269561305902,0.0511555526196826
"10","East","2",0.326007954733777,0.0492127948505883
"11","East","3",0.0358377329008736,0.0162532572066977
"12","East","4",0.0118847510594474,0.00841156447897845
"13","London and South East","1",0.631954495422756,0.0414794088696848
"14","London and South East","2",0.277932215827111,0.0363089212090274
"15","London and South East","3",0.0810083216473125,0.018004803115879
"16","London and South East","4",0.00910496710281973,0.00541965984815787
"17","England","1",0.622394984605232,0.0249084695449394
"18","England","2",0.309958117324124,0.0228882714722539
"19","England","3",0.0605365597906069,0.00966024644535502
"20","England","4",0.007110338280037,0.00299292175900795
