"","region","category","svy_fun","SE"
"1","North","No school age kids",0.615625317050509,0.0499557441353049
"2","North","Has school age kids",0.384374682949491,0.0499557441353049
"3","West","No school age kids",0.578322827002869,0.0544368754228603
"4","West","Has school age kids",0.421677172997131,0.0544368754228603
"5","East","No school age kids",0.578227467506333,0.0529534262649845
"6","East","Has school age kids",0.421772532493667,0.0529534262649845
"7","London and South East","No school age kids",0.593067619855806,0.0435873448489459
"8","London and South East","Has school age kids",0.406932380144194,0.0435873448489459
"9","England","No school age kids",0.59200727126978,0.0257588108064056
"10","England","Has school age kids",0.40799272873022,0.0257588108064056
