"","region","category","svy_fun","SE"
"1","North","Not Single parent head",0.710385373225185,0.0438314732799884
"2","North","Single parent head ",0.289614626774815,0.0438314732799884
"3","West","Not Single parent head",0.748610711123911,0.0432029228052656
"4","West","Single parent head ",0.251389288876089,0.0432029228052656
"5","East","Not Single parent head",0.806535429342551,0.0366036047872594
"6","East","Single parent head ",0.193464570657449,0.0366036047872594
"7","London and South East","Not Single parent head",0.862617413559085,0.0227953124340187
"8","London and South East","Single parent head ",0.137382586440915,0.0227953124340187
"9","England","Not Single parent head",0.802535025374545,0.0172743426523163
"10","England","Single parent head ",0.197464974625455,0.0172743426523163
