"","region","category","svy_fun","SE"
"1","North","hh_grossinc_nohb",11970.0760957223,467.532789784099
"2","West","hh_grossinc_nohb",13586.9738230662,544.997846875516
"3","East","hh_grossinc_nohb",13908.1598919918,496.115869312213
"4","London and South East","hh_grossinc_nohb",17581.4021010863,656.588212901368
"5","England","hh_grossinc_nohb",14968.3093512538,339.9632556237
