"","region","category","svy_fun","SE"
"1","North","Pen couple",0.0046059105804056,0.00460018622129037
"2","North","Pen single",0.00790647499044662,0.00558919735838211
"3","North","Couple + kids",0.0778811458639802,0.0236457998415287
"4","North","Couple",0.124075520701235,0.0262879008197617
"5","North","Lone parent",0.328054459312766,0.0360248505563771
"6","North","Single",0.457476488551167,0.0411764543658057
"7","West","Pen couple",0,0
"8","West","Pen single",0.0061893955023726,0.00618455719489577
"9","West","Couple + kids",0.148606947047746,0.0363599506796999
"10","West","Couple",0.161661742951332,0.0355483046599539
"11","West","Lone parent",0.229688028128827,0.03590225288775
"12","West","Single",0.453853886369722,0.0529615012995499
"13","East","Pen couple",0.0063120948795607,0.00629656752013113
"14","East","Pen single",0.019000982600292,0.00947917719270088
"15","East","Couple + kids",0.196220830317465,0.039141338261603
"16","East","Couple",0.164559265354646,0.0352066722674695
"17","East","Lone parent",0.239107491619592,0.0323891494128304
"18","East","Single",0.374799335228444,0.0420544613587797
"19","London and South East","Pen couple",0.00210874782161529,0.00211019801193727
"20","London and South East","Pen single",0.0209464188783819,0.0106069433757087
"21","London and South East","Couple + kids",0.262956032340085,0.0294636515574553
"22","London and South East","Couple",0.107171171042482,0.0280350736599656
"23","London and South East","Lone parent",0.182903965374396,0.0221496102843181
"24","London and South East","Single",0.423913664543039,0.0380628298872878
"25","England","Pen couple",0.00308370408162499,0.00179133657185349
"26","England","Pen single",0.0151615450679895,0.00507758723950541
"27","England","Couple + kids",0.189859692967066,0.0164635469040718
"28","England","Couple",0.130918416340626,0.0158652681335135
"29","England","Lone parent",0.233607114760528,0.015338790805106
"30","England","Single",0.427369526782165,0.0220930092992382
