"","region","category","svy_fun","SE"
"1","North","1",0.687778258248016,0.0506082862152777
"2","North","2",0.293968609728913,0.0493764577386785
"3","North","3",0.0182531320230707,0.0129499451186523
"4","North","4",0,0
"5","West","1",0.624251264531014,0.0523913911220999
"6","West","2",0.34263798917384,0.0505697384889295
"7","West","3",0.033110746295146,0.0148961639560727
"8","West","4",0,0
"9","East","1",0.60099924475687,0.0548227173814249
"10","East","2",0.346056275295804,0.0526655941282943
"11","East","3",0.03998270041377,0.0180484049395552
"12","East","4",0.0129617795335567,0.00917582626451485
"13","London and South East","1",0.597108825172658,0.040057871583345
"14","London and South East","2",0.315242754456719,0.0365089316220026
"15","London and South East","3",0.0834557943218791,0.018442552680581
"16","London and South East","4",0.00419262604874339,0.00419104952365752
"17","England","1",0.619135766448598,0.0246593014820378
"18","England","2",0.32196417109179,0.0231447203385765
"19","England","3",0.0548002048848171,0.00972042772244162
"20","England","4",0.00409985757479484,0.00246607139432657
