"","region","category","svy_fun","SE"
"1","North East","hh_grossinc",13987.7882708347,1078.19345831891
"2","North West","hh_grossinc",16384.9269964078,658.62735712363
"3","Yorks & Humber","hh_grossinc",15108.7137014628,788.722073766014
"4","East Midlands","hh_grossinc",15891.0645478375,1043.88044667204
"5","West Midlands","hh_grossinc",15856.6529922384,1315.46523753551
"6","East","hh_grossinc",19710.4806671721,1185.54986103126
"7","London","hh_grossinc",19930.3869042209,1308.35897043689
"8","South East","hh_grossinc",18775.577489043,964.395317417722
"9","South West","hh_grossinc",16984.9165682093,967.972380853758
"10","England","hh_grossinc",17445.4467260235,381.123718394716
