"","region","category","svy_fun","SE"
"1","North","No disabled",0.629694867195807,0.0333665022320714
"2","North","Has disabled person",0.370305132804193,0.0333665022320714
"3","West","No disabled",0.668526609077157,0.0408930558139189
"4","West","Has disabled person",0.331473390922843,0.0408930558139189
"5","East","No disabled",0.698822215352089,0.0397909538147557
"6","East","Has disabled person",0.301177784647911,0.0397909538147557
"7","London and South East","No disabled",0.748933762932198,0.0366869421742828
"8","London and South East","Has disabled person",0.251066237067802,0.0366869421742828
"9","England","No disabled",0.689050905851838,0.0193143440083447
"10","England","Has disabled person",0.310949094148162,0.0193143440083447
