"","region","category","svy_fun","SE"
"1","North","1",0.477842697111925,0.0356102287693713
"2","North","2",0.434948500112773,0.0346231039751218
"3","North","3",0.0741324497621017,0.0162227788694134
"4","North","4",0.0130763530131999,0.00671252700819356
"5","West","1",0.467568174373282,0.047575624154411
"6","West","2",0.414729124416161,0.0436109862103376
"7","West","3",0.105089199942582,0.0218432673149587
"8","West","4",0.0126135012679753,0.00740913009999828
"9","East","1",0.414169317762508,0.0441442871408403
"10","East","2",0.477481475571689,0.0443448338866481
"11","East","3",0.0983365412424082,0.0241375982763963
"12","East","4",0.0100126654233941,0.00706807274362838
"13","London and South East","1",0.466041047799082,0.0481586565814473
"14","London and South East","2",0.420248726568393,0.0430245450924748
"15","London and South East","3",0.106800636948606,0.0205992223159191
"16","London and South East","4",0.00690958868391891,0.00499334157593916
"17","England","1",0.461652075984037,0.0229640858020909
"18","England","2",0.432376011897521,0.0213305693394026
"19","England","3",0.0955553026765499,0.0102871470314059
"20","England","4",0.0104166094418917,0.00323137424110516
