"","region","category","svy_fun","SE"
"1","North","Do this",0.247083711090964,0.0523663599186366
"2","North","Like to but can't afford",0.658597763674826,0.0586545134285853
"3","North","Don't want to",0.0782638259292838,0.0317902180287405
"4","North","Does not apply",0.016054699304926,0.0159299662091775
"5","West","Do this",0.389353380641233,0.0618857601594912
"6","West","Like to but can't afford",0.525656338555938,0.0629854740487479
"7","West","Don't want to",0.0740844828528381,0.0306337442415117
"8","West","Does not apply",0.010905797949991,0.010873933060308
"9","East","Do this",0.435574934317178,0.0610761554470353
"10","East","Like to but can't afford",0.517987909569328,0.0609206506599682
"11","East","Don't want to",0.0464371561134935,0.0229317306652096
"12","East","Does not apply",0,0
"13","London and South East","Do this",0.41105144304913,0.0472772187196619
"14","London and South East","Like to but can't afford",0.535379488874201,0.0471773361010028
"15","London and South East","Don't want to",0.0535690680766689,0.0185828089529771
"16","London and South East","Does not apply",0,0
"17","England","Do this",0.382457264957265,0.0292516090060342
"18","England","Like to but can't afford",0.552588141025641,0.0294751947286735
"19","England","Don't want to",0.0602510683760684,0.0124682385347104
"20","England","Does not apply",0.00470352564102564,0.00339163286702141
