"","grpd_region1","pc10_reg","pc20_reg","pc30_reg","pc40_reg","pc50_reg","pc60_reg","pc70_reg","pc80_reg","pc90_reg","se.0.1","se.0.2","se.0.3","se.0.4","se.0.5","se.0.6","se.0.7","se.0.8","se.0.9"
"1","North",0,3135.5584,5569.44888321634,8007.16083408885,11195.7496573778,14349.7511951084,15308.0213541667,16412.7856191744,17447.6924631579,1082.38674339202,1468.62537798661,2313.49316327046,1724.81984265475,1940.66983744283,1168.82648031758,580.591411134807,538.214341200368,349.167879401015
"2","West",4112.0125984252,6872.47757575758,10438.7587397497,11067.2849989823,12619.835978836,14361.9384364821,15487.3666174298,17183.4577084583,18271.8752619879,2121.07600332371,1380.85775873365,1118.54865197165,784.322622517444,898.751959384555,937.328138347919,891.368405670021,696.060248044283,484.884031098385
"3","East",5257.2339314845,9530.36212594908,12523.9295336788,13735.302334267,14967.1500162707,15997.026746507,17368,18434.0854209446,20326.4681712062,2123.9373207189,1783.65192037459,1080.01486682864,685.22059966289,795.082320380091,630.176493312079,697.005405044782,733.229188140695,707.149699233321
"4","London and South East",7753.47422885572,10759.0347332577,14986.6456058846,17512.7427144047,19418.3906899418,21001.7319030592,22982.3320754717,24370.0894293732,27766.5329525985,1171.73799179686,1031.26990561295,1343.07622768442,954.253390691849,781.569432444579,786.122494606172,806.846119054067,1111.18370579315,928.194694744949
"5","England",5062.07838709677,8530.4942401562,11083.1669144981,14048.7321689425,15668.3001852996,17358.0467353952,18834.8705703422,21253.7943852856,24232,NA,NA,NA,NA,NA,NA,NA,NA,NA
