"","GVTREGN","pc10_reg","pc20_reg","pc30_reg","pc40_reg","pc50_reg","pc60_reg","pc70_reg","pc80_reg","pc90_reg","se.0.1","se.0.2","se.0.3","se.0.4","se.0.5","se.0.6","se.0.7","se.0.8","se.0.9"
"1","North East",1709.02193548387,5167.05055334219,5308.26088066369,5643.51922276197,5777.68263473054,8143.86580226904,17060.0957528958,17849.1461095101,18477.7201101928,1309.40492239405,1433.78378793371,1580.48398024105,3711.63817229401,3226.90694358051,3322.26678140008,3386.38026633367,3357.13069871852,428.194249593759
"2","North West",0,4591.33816470588,8272.12819148936,10801.1792648445,14493.9004092769,15301.6567708333,16160.6491086832,16953.5340996169,17438.4419368421,1181.87692727234,2117.77852135168,2152.96041103657,2284.75711068497,1682.02556514439,1079.94329472957,620.296409288531,445.128486311786,320.321484528273
"3","Yorks & Humber",0,0,0,4224.18578947368,9465.50111028867,11261.6653429603,13622.7575949367,14526.9125611746,15313.4031402274,925.072119974726,2020.8500562456,2817.08683177414,3180.23994382058,3645.8492324222,2838.58493372687,1612.4480747455,1075.19015400446,543.89459417505
"4","East Midlands",1798.47704081633,5755.40132450331,8697.33327378294,11297.6752721617,12894.4774774775,13666.0661064426,14768,15041.9468208092,17213.8872648782,1491.76440694803,2536.70264892811,2518.85609995061,1937.01918218756,1543.64426803428,933.969011272339,1017.33395267961,897.913101829377,658.396568759095
"5","West Midlands",26.6878684030158,5921.27740628166,7233.57771144279,10964.1130111524,12781.7279016141,14987.4029062087,15466.5717380601,16848,17853.8810501193,1593.91534414501,2459.56880226122,2961.14536333542,2186.07136894127,2049.29192150516,1431.31797061114,1035.043153872,734.599729683952,477.559795681476
"6","East",8232.20805111821,12127.7032365145,14138.6907915994,15634.621215733,16986.4104347826,17940,18847.8229760987,20086.2630792227,21349.864691358,2483.62026456444,1595.49556452384,1271.26534486011,994.916241003075,731.099206108517,722.997828595062,684.456482512915,711.511116408,629.170382061992
"7","London",8536.94924369748,10792.1209268113,15808,18422.0615384615,20435.6349047141,22308,24208.9261016949,27277.3917808219,27924,1419.77285647934,1858.99112103391,2046.1493704721,1460.52592943908,1320.29760726184,1126.22001041528,1429.79151829655,1003.74600395688,203.709870896391
"8","South East",6299.79170389279,9854.09099445156,14012.694590846,16158.3185809313,17841.6235955056,18872.0930798479,20608.3070567986,22183.4712422787,23112.8475675676,2198.35271685321,1615.5623308021,1663.77190242673,1131.01698477236,979.862927863419,936.530968484861,874.014238821914,630.579736964989,483.925427314999
"9","South West",5234.17610062893,7425.14088291747,10779.297300813,11059.8845511907,12613.3245149912,14126.7404255319,15882.3458223395,17309.6676664667,18447.3047619048,3283.61153231365,1600.01393465435,1148.87631334553,794.749297012416,904.225659261057,1439.49480200638,1119.14780200353,1090.65871873948,551.699194499631
"10","England",5062.07838709677,8530.4942401562,11083.1669144981,14048.7321689425,15668.3001852996,17358.0467353952,18834.8705703422,21253.7943852856,24232,NA,NA,NA,NA,NA,NA,NA,NA,NA
