"","region","category","svy_fun","SE"
"1","North","1",0.722060889929742,0.0525799798359652
"2","North","2",0.235503512880562,0.0489797954023278
"3","North","3",0.0343325526932084,0.0207571008997157
"4","North","4",0.00810304449648712,0.00810701455704456
"5","West","1",0.658530027620033,0.0593218521492219
"6","West","2",0.32422170983485,0.0587700349917659
"7","West","3",0.0172482625451168,0.0121938232454988
"8","West","4",0,0
"9","East","1",0.700163341771368,0.0508022500942639
"10","East","2",0.282349024981227,0.0498361223612319
"11","East","3",0.0174876332474047,0.0123272562640614
"12","East","4",0,0
"13","London and South East","1",0.579960769153673,0.0450074057589762
"14","London and South East","2",0.357636413097948,0.0425453606177803
"15","London and South East","3",0.0557650730925075,0.0150099084259799
"16","London and South East","4",0.00663774465587103,0.00470989416421679
"17","England","1",0.639439737037337,0.026752257160039
"18","England","2",0.317221339250085,0.0256897810550903
"19","England","3",0.0387368028424542,0.00854415029013821
"20","England","4",0.00460212087012447,0.00266405876356209
