"","region","category","svy_fun","SE"
"1","North","Pen couple",0.010632318501171,0.0106106131962012
"2","North","Pen single",0,0
"3","North","Couple + kids",0.0673067915690867,0.030506445267171
"4","North","Couple",0.12983606557377,0.0422416911818653
"5","North","Lone parent",0.235175644028103,0.0474436293025152
"6","North","Single",0.557049180327869,0.0632212059881584
"7","West","Pen couple",0,0
"8","West","Pen single",0,0
"9","West","Couple + kids",0.167879286604691,0.0512786744558565
"10","West","Couple",0.188598385165028,0.0498683729928933
"11","West","Lone parent",0.217782738701451,0.0457443359770871
"12","West","Single",0.42573958952883,0.0641384443092666
"13","East","Pen couple",0,0
"14","East","Pen single",0.0188113983139413,0.0132405953032186
"15","East","Couple + kids",0.187161801249448,0.0438323070262874
"16","East","Couple",0.225481316333403,0.0551893941326516
"17","East","Lone parent",0.149724796209852,0.0354218450746025
"18","East","Single",0.418820687893356,0.0591125865191791
"19","London and South East","Pen couple",0.00338187076729236,0.00338621725716047
"20","London and South East","Pen single",0.00358518391248944,0.00358906360911515
"21","London and South East","Couple + kids",0.285723694572112,0.0393842938040102
"22","London and South East","Couple",0.159706770900448,0.0423328912699807
"23","London and South East","Lone parent",0.156138768380511,0.0264026796129494
"24","London and South East","Single",0.391463711467148,0.0488103701651567
"25","England","Pen couple",0.00348724474753473,0.00247231530837393
"26","England","Pen single",0.00504916836823549,0.00291638754541932
"27","England","Couple + kids",0.210061585592454,0.0227229154735184
"28","England","Couple",0.170973727045962,0.025190263139932
"29","England","Lone parent",0.179261932808487,0.018256579909053
"30","England","Single",0.431166341437326,0.030138923096447
