"","region","category","svy_fun","SE"
"1","North","hh_grossinc_nohb",14237.8311863002,620.149321832467
"2","West","hh_grossinc_nohb",13900.9222766046,591.010239520468
"3","East","hh_grossinc_nohb",14972.9450246904,714.880080991014
"4","London and South East","hh_grossinc_nohb",19831.6935311462,730.866671037469
"5","England","hh_grossinc_nohb",16882.5466874482,436.561445304738
