"","region","category","svy_fun","SE"
"1","North","16 to 24",0.1204554286801,0.0409683457372832
"2","North","25 to 34",0.329325869638915,0.0547905473553416
"3","North","35 to 44",0.265716341025789,0.0515556190600969
"4","North","45 to 54",0.208217229888954,0.0476467583041753
"5","North","55 to 64",0.0762851307662414,0.0305518536366753
"6","West","16 to 24",0.353299118647004,0.0791851110792768
"7","West","25 to 34",0.327522611287959,0.0614174482825562
"8","West","35 to 44",0.0977284046861127,0.0337391359855888
"9","West","45 to 54",0.154904465954943,0.0406367894165449
"10","West","55 to 64",0.0665453994239806,0.027153654039715
"11","East","16 to 24",0.208126844947114,0.0490966864853144
"12","East","25 to 34",0.2508321173773,0.0481739541745793
"13","East","35 to 44",0.30467935743728,0.0581494963709901
"14","East","45 to 54",0.125453041683197,0.0340423671358161
"15","East","55 to 64",0.110908638555108,0.0313068756367014
"16","London and South East","16 to 24",0.153641807925989,0.0308763694008278
"17","London and South East","25 to 34",0.39139828603744,0.0479806017315091
"18","London and South East","35 to 44",0.293380508388556,0.0453380420958515
"19","London and South East","45 to 54",0.126966634282151,0.0250459494623569
"20","London and South East","55 to 64",0.0346127633658629,0.0124383613424004
"21","England","16 to 24",0.195804836589156,0.0251712261243166
"22","England","25 to 34",0.341915778010916,0.0283944430246841
"23","England","35 to 44",0.255173238071208,0.0266766341734295
"24","England","45 to 54",0.144857306011872,0.0172331193900798
"25","England","55 to 64",0.0622488413168484,0.0110607661799975
