"","region","category","svy_fun","SE"
"1","North","hh_grossinc_noincben",12546.6905019803,555.543850818157
"2","West","hh_grossinc_noincben",12991.9262002209,558.585329113589
"3","East","hh_grossinc_noincben",14067.8117498336,690.767766341734
"4","London and South East","hh_grossinc_noincben",18529.5670315967,724.253737165457
"5","England","hh_grossinc_noincben",15668.6726497656,431.572805890535
