"","region","category","svy_fun","SE"
"1","North","No school age kids",0.713529499142506,0.0513216815475931
"2","North","Has school age kids",0.286470500857494,0.0513216815475931
"3","West","No school age kids",0.622800310544394,0.0540792808919976
"4","West","Has school age kids",0.377199689455606,0.0540792808919976
"5","East","No school age kids",0.554767879143633,0.0565485006216346
"6","East","Has school age kids",0.445232120856367,0.0565485006216346
"7","London and South East","No school age kids",0.557706764146633,0.0426692420548097
"8","London and South East","Has school age kids",0.442293235853367,0.0426692420548097
"9","England","No school age kids",0.595981663570832,0.0259281343159698
"10","England","Has school age kids",0.404018336429168,0.0259281343159698
