"","region","category","svy_fun","SE"
"1","North","Helps outside",0.0390531106099685,0.0195171525500815
"2","North","Doesn't",0.960946889390031,0.0195171525500815
"3","West","Helps outside",0.108331764927304,0.0301525028963463
"4","West","Doesn't",0.891668235072696,0.0301525028963463
"5","East","Helps outside",0.0995762028549866,0.0328097985636162
"6","East","Doesn't",0.900423797145013,0.0328097985636162
"7","London and South East","Helps outside",0.0427310113055142,0.0147287546797172
"8","London and South East","Doesn't",0.957268988694486,0.0147287546797172
"9","England","Helps outside",0.0647955329095732,0.0112346812268443
"10","England","Doesn't",0.935204467090427,0.0112346812268443
