"","region","category","svy_fun","SE"
"1","North","1+ self employed",0.0735284188351586,0.027603717627303
"2","North","Sing/couple all FT",0.431927133269415,0.0671881910714444
"3","North","Couple, 1 FT, 1 PT",0,0
"4","North","Couple, 1 FT, 1 not working",0.0687615626645781,0.0300157723989397
"5","North","No FT, 1+ PT",0.425782885230848,0.0616326782404804
"6","West","1+ self employed",0.172458005928575,0.0375286429902558
"7","West","Sing/couple all FT",0.360331482614219,0.0620646236956559
"8","West","Couple, 1 FT, 1 PT",0.022185103279537,0.0162434389460189
"9","West","Couple, 1 FT, 1 not working",0.0991448266127135,0.0365575643038534
"10","West","No FT, 1+ PT",0.345880581564956,0.0563424074913543
"11","East","1+ self employed",0.131290629356053,0.0346302417874536
"12","East","Sing/couple all FT",0.419080001563294,0.0585996353581432
"13","East","Couple, 1 FT, 1 PT",0.0288623128932661,0.0167506571059152
"14","East","Couple, 1 FT, 1 not working",0.131303656804888,0.0378006239620502
"15","East","No FT, 1+ PT",0.289463399382499,0.0549869565119298
"16","London and South East","1+ self employed",0.185939104501078,0.0308444626357647
"17","London and South East","Sing/couple all FT",0.380744267401697,0.0448908028218089
"18","London and South East","Couple, 1 FT, 1 PT",0.0511892654118086,0.0158386323471799
"19","London and South East","Couple, 1 FT, 1 not working",0.125318750644871,0.0260898315206008
"20","London and South East","No FT, 1+ PT",0.256808612040545,0.0412661844352922
"21","England","1+ self employed",0.154836066506584,0.0177808599535331
"22","England","Sing/couple all FT",0.392119129178,0.0285006897974112
"23","England","Couple, 1 FT, 1 PT",0.0330484460174574,0.00850325800743711
"24","England","Couple, 1 FT, 1 not working",0.111767249718337,0.016292638301009
"25","England","No FT, 1+ PT",0.308229108579622,0.0259354369544551
