"","region","category","svy_fun","SE"
"1","North","hh_grossinc_noincben",13250.1530525434,569.982186727916
"2","West","hh_grossinc_noincben",15428.0006352044,463.931205283197
"3","East","hh_grossinc_noincben",16447.6442426158,755.40672415947
"4","London and South East","hh_grossinc_noincben",18730.2510993519,609.987253063821
"5","England","hh_grossinc_noincben",16768.2725743142,340.556591677212
