"","region","category","svy_fun","SE"
"1","North","Not Single parent head",0.764553765546298,0.0460810235856176
"2","North","Single parent head ",0.235446234453702,0.0460810235856176
"3","West","Not Single parent head",0.800933985790241,0.0390957210585236
"4","West","Single parent head ",0.199066014209759,0.0390957210585236
"5","East","Not Single parent head",0.797532042805447,0.0390681757935877
"6","East","Single parent head ",0.202467957194553,0.0390681757935877
"7","London and South East","Not Single parent head",0.855593060448388,0.0237493832576776
"8","London and South East","Single parent head ",0.144406939551612,0.0237493832576776
"9","England","Not Single parent head",0.819490692614873,0.0170214788408757
"10","England","Single parent head ",0.180509307385127,0.0170214788408757
