"","region","category","svy_fun","SE"
"1","North","hh_grossinc",14159.8459973068,387.929908372279
"2","West","hh_grossinc",15135.1441471336,623.436670288638
"3","East","hh_grossinc",16530.1173661137,648.452612294654
"4","London and South East","hh_grossinc",20162.0734030569,749.002691323981
"5","England","hh_grossinc",17133.5103472668,362.878920518593
