"","region","category","svy_fun","SE"
"1","North","Helps outside",0.0697499019519112,0.0167816335542233
"2","North","Doesn't",0.930250098048089,0.0167816335542233
"3","West","Helps outside",0.105774935392722,0.023798615333427
"4","West","Doesn't",0.894225064607278,0.023798615333427
"5","East","Helps outside",0.0874407948362082,0.0252621322134838
"6","East","Doesn't",0.912559205163792,0.0252621322134838
"7","London and South East","Helps outside",0.0446570813419455,0.0121504522769
"8","London and South East","Doesn't",0.955342918658055,0.0121504522769
"9","England","Helps outside",0.0695520222388217,0.00895854999442428
"10","England","Doesn't",0.930447977761178,0.00895854999442428
