"","region","category","svy_fun","SE"
"1","North East","hh_grossinc_earn",5925.52308471714,1724.09920267367
"2","North West","hh_grossinc_earn",3249.75153053606,558.143449024245
"3","Yorks & Humber","hh_grossinc_earn",3761.80438712369,748.595962400877
"4","East Midlands","hh_grossinc_earn",5253.18832524043,814.43522059514
"5","West Midlands","hh_grossinc_earn",3727.40907935701,759.697046400506
"6","East","hh_grossinc_earn",8820.94497545854,1233.94493561244
"7","London","hh_grossinc_earn",8148.04172641731,1104.84355054018
"8","South East","hh_grossinc_earn",9630.152853988,1131.28514623043
"9","South West","hh_grossinc_earn",7342.95314593253,950.613364548767
"10","England","hh_grossinc_earn",6776.15475363539,396.273052420946
