"","region","category","svy_fun","SE"
"1","North","Do this",0.296405847620005,0.0379236104517914
"2","North","Like to but can't afford",0.638098909017781,0.0385503918776859
"3","North","Don't want to",0.0654952433622139,0.0168055289053876
"4","North","Does not apply",0,0
"5","West","Do this",0.223905444775675,0.033735872395666
"6","West","Like to but can't afford",0.725896775634367,0.0394965590489155
"7","West","Don't want to",0.0442863861997557,0.0259187054874038
"8","West","Does not apply",0.00591139339020272,0.00590159159242979
"9","East","Do this",0.424330322906611,0.0477296841692242
"10","East","Like to but can't afford",0.510966554489927,0.0468764538346959
"11","East","Don't want to",0.0647031226034627,0.0206047985369877
"12","East","Does not apply",0,0
"13","London and South East","Do this",0.434560530569061,0.0424619366462665
"14","London and South East","Like to but can't afford",0.495551570196272,0.043370860317627
"15","London and South East","Don't want to",0.0661422929261358,0.0369034083621659
"16","London and South East","Does not apply",0.00374560630853032,0.00374582473856042
"17","England","Do this",0.357205001316565,0.0221650599462495
"18","England","Like to but can't afford",0.578703414652685,0.0234289434760259
"19","England","Don't want to",0.0613851616388378,0.0167044101071812
"20","England","Does not apply",0.00270642239191276,0.00192725266160673
