"","region","category","svy_fun","SE"
"1","North","hh_grossinc_noincben",9002.37590677341,510.525527662759
"2","West","hh_grossinc_noincben",11230.6978256425,668.048399726477
"3","East","hh_grossinc_noincben",13338.9593990263,734.323904005918
"4","London and South East","hh_grossinc_noincben",15901.7178328367,948.418445365919
"5","England","hh_grossinc_noincben",12887.7517219718,449.544632176094
