"","region","category","svy_fun","SE"
"1","North","hh_grossinc_earn",4063.19209471857,582.089096496861
"2","West","hh_grossinc_earn",5817.04693622399,681.13077941828
"3","East","hh_grossinc_earn",7322.08319344392,821.457901815293
"4","London and South East","hh_grossinc_earn",8694.93086301251,830.761593625446
"5","England","hh_grossinc_earn",6776.15475363539,396.273052420946
