"","grpd_region1","pc10_reg","pc20_reg","pc30_reg","pc40_reg","pc50_reg","pc60_reg","pc70_reg","pc80_reg","pc90_reg","se.0.1","se.0.2","se.0.3","se.0.4","se.0.5","se.0.6","se.0.7","se.0.8","se.0.9"
"1","North",0,2051.07582377791,4391.67250632911,6770.09128953771,8487.13167795335,12356.1576303928,14084.0785046729,15340,17060.95,65.9208938622615,852.508817939229,742.870793282296,774.458617294555,1053.25315284385,1044.99902804541,571.778915916497,513.314036124699,517.990823674338
"2","West",0,2472.69584037876,6310.44531619885,10609.6162812211,13000,14824.3287477954,16434.6744884038,18148,19162.7337423313,291.842097360902,1383.21282072203,1713.03488113266,1560.81464806607,889.276326757543,650.935527031811,610.971624636075,521.34498054005,581.234398895465
"3","East",1351.51152860803,5200,8479.63480741797,11914.2704019488,14820,16209.4893280632,18855.7741116751,21041.0941828255,23056.6057030482,1114.30618992344,810.088841167267,1302.80605489921,1368.95220033387,968.19145239784,944.595062756204,1044.88944231582,756.529755157923,568.798757130061
"4","London and South East",199.020026007802,7110.49687376336,11275.6447045056,14033.9333333333,16120,19123.2200860832,22064.2253994954,25178.3568952525,28168.0164449819,1352.15215072818,2038.20676707508,1399.94729044709,1114.28980845455,1030.16746281267,1261.34419485981,1408.75005289578,1167.67868102765,1356.47283286398
"5","England",0,4264,7642.58505419281,11232,13728,15548,17628,20124,24397.996327212,NA,NA,NA,NA,NA,NA,NA,NA,NA
